has,prefers,count
revenue_industrial_per_capita,sales_transportation_per_capita,0.591213905
revenue_other_per_capita,revenue_residential_per_capita,0.971683436
revenue_other_per_capita,revenue_transportation_per_capita,1
revenue_other_per_capita,sales_all_sectors,1.137723667
revenue_other_per_capita,sales_commercial,1.126573197
revenue_other_per_capita,sales_industrial,1.062914561
revenue_other_per_capita,sales_other,1.612738041
revenue_other_per_capita,sales_residential,1.117410536
revenue_other_per_capita,sales_transportation,1
revenue_other_per_capita,sales_all_sectors_per_capita,1.085605485
revenue_other_per_capita,sales_commercial_per_capita,1.142169095
revenue_other_per_capita,sales_industrial_per_capita,0.901973587
revenue_other_per_capita,sales_other_per_capita,1.912314531
revenue_other_per_capita,sales_residential_per_capita,1.023692739
revenue_other_per_capita,sales_transportation_per_capita,1
revenue_residential_per_capita,revenue_transportation_per_capita,0.909385992
revenue_residential_per_capita,sales_all_sectors,1.167120247
revenue_residential_per_capita,sales_commercial,1.130608665
revenue_residential_per_capita,sales_industrial,1.093387474
revenue_residential_per_capita,sales_other,1.07525399
revenue_residential_per_capita,sales_residential,1.243168832
revenue_residential_per_capita,sales_transportation,0.92294904
revenue_residential_per_capita,sales_all_sectors_per_capita,1.16857111
revenue_residential_per_capita,sales_commercial_per_capita,1.03579971
revenue_residential_per_capita,sales_industrial_per_capita,1.014685862
revenue_residential_per_capita,sales_other_per_capita,0.921487021
revenue_residential_per_capita,sales_residential_per_capita,1.489841914
revenue_residential_per_capita,sales_transportation_per_capita,0.869117345
revenue_transportation_per_capita,sales_all_sectors,0.820624672
revenue_transportation_per_capita,sales_commercial,0.918820396
revenue_transportation_per_capita,sales_industrial,0.738890425
revenue_transportation_per_capita,sales_other,1
revenue_transportation_per_capita,sales_residential,0.806288522
revenue_transportation_per_capita,sales_transportation,1.337961377
revenue_transportation_per_capita,sales_all_sectors_per_capita,1.22198169
revenue_transportation_per_capita,sales_commercial_per_capita,1.860152635
revenue_transportation_per_capita,sales_industrial_per_capita,0.581679999
revenue_transportation_per_capita,sales_other_per_capita,1
revenue_transportation_per_capita,sales_residential_per_capita,0.678743207
revenue_transportation_per_capita,sales_transportation_per_capita,1.974017093
sales_all_sectors,sales_commercial,1.959633353
sales_all_sectors,sales_industrial,1.861867573
sales_all_sectors,sales_other,1.744231623
sales_all_sectors,sales_residential,1.97858731
sales_all_sectors,sales_transportation,1.235938388
sales_all_sectors,sales_all_sectors_per_capita,0.941520478
sales_all_sectors,sales_commercial_per_capita,0.895785712
sales_all_sectors,sales_industrial_per_capita,0.911896569
sales_all_sectors,sales_other_per_capita,1.090246513
sales_all_sectors,sales_residential_per_capita,1.144354055
sales_all_sectors,sales_transportation_per_capita,0.815607349
sales_commercial,sales_industrial,1.70946484
sales_commercial,sales_other,1.74864609
sales_commercial,sales_residential,1.945227115
sales_commercial,sales_transportation,1.39800819
sales_commercial,sales_all_sectors_per_capita,0.8113708
sales_commercial,sales_commercial_per_capita,0.930941549
sales_commercial,sales_industrial_per_capita,0.761764504
sales_commercial,sales_other_per_capita,1.052308392
sales_commercial,sales_residential_per_capita,1.001316673
sales_commercial,sales_transportation_per_capita,0.909920562
sales_industrial,sales_other,1.583031672
sales_industrial,sales_residential,1.777838641
sales_industrial,sales_transportation,1.006598319
sales_industrial,sales_all_sectors_per_capita,1.150996502
sales_industrial,sales_commercial_per_capita,0.851893775
sales_industrial,sales_industrial_per_capita,1.21861325
sales_industrial,sales_other_per_capita,1.051187511
sales_industrial,sales_residential_per_capita,1.22735219
sales_industrial,sales_transportation_per_capita,0.742812497
sales_other,sales_residential,1.698126559
sales_other,sales_transportation,1
sales_other,sales_all_sectors_per_capita,0.864418358
sales_other,sales_commercial_per_capita,0.866602038
sales_other,sales_industrial_per_capita,0.841483026
sales_other,sales_other_per_capita,1.535887535
sales_other,sales_residential_per_capita,0.960700336
sales_other,sales_transportation_per_capita,1
sales_residential,sales_transportation,1.17184146
sales_residential,sales_all_sectors_per_capita,0.937216627
sales_residential,sales_commercial_per_capita,0.914079605
sales_residential,sales_industrial_per_capita,0.860659811
sales_residential,sales_other_per_capita,1.078150867
sales_residential,sales_residential_per_capita,1.21371185
sales_residential,sales_transportation_per_capita,0.800206883
sales_transportation,sales_all_sectors_per_capita,0.583942143
sales_transportation,sales_commercial_per_capita,0.973778629
sales_transportation,sales_industrial_per_capita,0.612896329
sales_transportation,sales_other_per_capita,1
sales_transportation,sales_residential_per_capita,0.559517153
sales_transportation,sales_transportation_per_capita,1.320912903
sales_all_sectors_per_capita,sales_commercial_per_capita,1.523404302
sales_all_sectors_per_capita,sales_industrial_per_capita,1.821637941
sales_all_sectors_per_capita,sales_other_per_capita,1.220437317
sales_all_sectors_per_capita,sales_residential_per_capita,1.691216003
sales_all_sectors_per_capita,sales_transportation_per_capita,1.229254562
sales_commercial_per_capita,sales_industrial_per_capita,1.032126368
sales_commercial_per_capita,sales_other_per_capita,1.150618749
sales_commercial_per_capita,sales_residential_per_capita,1.150526947
sales_commercial_per_capita,sales_transportation_per_capita,1.883936127
sales_industrial_per_capita,sales_other_per_capita,1.01318592
sales_industrial_per_capita,sales_residential_per_capita,1.46655817
sales_industrial_per_capita,sales_transportation_per_capita,0.572746767
sales_other_per_capita,sales_residential_per_capita,1.171558875
sales_other_per_capita,sales_transportation_per_capita,1
sales_residential_per_capita,sales_transportation_per_capita,0.669260188
production_natural_gas,production_renewables,1.28617301
production_coal,production_renewables,0.855080156
production_nuclear,production_renewables,1.102852118
production_other,production_renewables,1.047801613
production_all_sources,production_renewables,1.28912148
electricity_export,production_renewables,1.662641862
electricity_import,production_renewables,1.375911889
export_minus_import,production_renewables,1.002495893
price_all_sectors,production_renewables,0.992193048
price_commercial,production_renewables,1.007550532
price_industrial,production_renewables,0.936197982
price_other,production_renewables,0.85571992
price_residential,production_renewables,0.97318929
price_transportation,production_renewables,0.867261809
revenue_all_sectors,production_renewables,1.398338103
revenue_commercial,production_renewables,1.451423198
revenue_industrial,production_renewables,1.289260442
revenue_other,production_renewables,1.333098079
revenue_residential,production_renewables,1.348195234
revenue_transportation,production_renewables,1.215914923
revenue_all_sectors_per_capita,production_renewables,0.839683991
revenue_commercial_per_capita,production_renewables,0.925594162
revenue_industrial_per_capita,production_renewables,0.836862951
revenue_other_per_capita,production_renewables,1.029632791
revenue_residential_per_capita,production_renewables,0.897549265
revenue_transportation_per_capita,production_renewables,0.930671778
sales_all_sectors,production_renewables,1.346080811
sales_commercial,production_renewables,1.411855904
sales_industrial,production_renewables,1.218268491
sales_other,production_renewables,1.32204571
sales_residential,production_renewables,1.315689179
sales_transportation,production_renewables,1.237980614
sales_all_sectors_per_capita,production_renewables,0.869936689
sales_commercial_per_capita,production_renewables,0.901548791
sales_industrial_per_capita,production_renewables,0.88741074
sales_other_per_capita,production_renewables,1.036717573
sales_residential_per_capita,production_renewables,0.967569997
sales_transportation_per_capita,production_renewables,0.916785206
production_coal,production_natural_gas,1.292589209
production_nuclear,production_natural_gas,1.304586565
production_other,production_natural_gas,1.373516658
production_all_sources,production_natural_gas,1.772251057
electricity_export,production_natural_gas,1.008261037
electricity_import,production_natural_gas,1.121854136
export_minus_import,production_natural_gas,0.870940638
price_all_sectors,production_natural_gas,1.130923471
price_commercial,production_natural_gas,1.115613209
price_industrial,production_natural_gas,1.082862174
price_other,production_natural_gas,0.945832589
price_residential,production_natural_gas,1.124654886
price_transportation,production_natural_gas,1.064520598
revenue_all_sectors,production_natural_gas,1.820834717
revenue_commercial,production_natural_gas,1.747216859
revenue_industrial,production_natural_gas,1.729887603
revenue_other,production_natural_gas,1.654888799
revenue_residential,production_natural_gas,1.841251365
revenue_transportation,production_natural_gas,1.126768015
revenue_all_sectors_per_capita,production_natural_gas,1.076777856
revenue_commercial_per_capita,production_natural_gas,1.031196978
revenue_industrial_per_capita,production_natural_gas,0.908186459
revenue_other_per_capita,production_natural_gas,1.163715381
revenue_residential_per_capita,production_natural_gas,1.240639774
revenue_transportation_per_capita,production_natural_gas,0.90901751
sales_all_sectors,production_natural_gas,1.797969451
sales_commercial,production_natural_gas,1.793179438
sales_industrial,production_natural_gas,1.616418648
sales_other,production_natural_gas,1.625685463
sales_residential,production_natural_gas,1.805962601
sales_transportation,production_natural_gas,1.145699948
sales_all_sectors_per_capita,production_natural_gas,0.890389398
sales_commercial_per_capita,production_natural_gas,0.939811186
sales_industrial_per_capita,production_natural_gas,0.849958823
sales_other_per_capita,production_natural_gas,1.07298606
sales_residential_per_capita,production_natural_gas,1.055055926
sales_transportation_per_capita,production_natural_gas,0.898099169
production_nuclear,production_coal,1.454005304
production_other,production_coal,1.131638353
production_all_sources,production_coal,1.744717418
electricity_export,production_coal,0.918873159
electricity_import,production_coal,0.816930975
export_minus_import,production_coal,1.150686373
price_all_sectors,production_coal,0.644073164
price_commercial,production_coal,0.673518764
price_industrial,production_coal,0.63195242
price_other,production_coal,0.703138632
price_residential,production_coal,0.682754756
price_transportation,production_coal,0.834097365
revenue_all_sectors,production_coal,1.423865736
revenue_commercial,production_coal,1.258699683
revenue_industrial,production_coal,1.626167894
revenue_other,production_coal,1.271307628
revenue_residential,production_coal,1.456773073
revenue_transportation,production_coal,0.856094217
revenue_all_sectors_per_capita,production_coal,0.932355149
revenue_commercial_per_capita,production_coal,0.762969593
revenue_industrial_per_capita,production_coal,1.170965367
revenue_other_per_capita,production_coal,0.975579049
revenue_residential_per_capita,production_coal,1.067996484
revenue_transportation_per_capita,production_coal,0.74288933
sales_all_sectors,production_coal,1.623338655
sales_commercial,production_coal,1.443466675
sales_industrial,production_coal,1.791062792
sales_other,production_coal,1.3107278
sales_residential,production_coal,1.585818396
sales_transportation,production_coal,0.875064924
sales_all_sectors_per_capita,production_coal,1.306724872
sales_commercial_per_capita,production_coal,0.936996252
sales_industrial_per_capita,production_coal,1.333981388
sales_other_per_capita,production_coal,1.040336142
sales_residential_per_capita,production_coal,1.35694768
sales_transportation_per_capita,production_coal,0.747020615
production_other,production_nuclear,1.189263284
production_all_sources,production_nuclear,1.679344427
electricity_export,production_nuclear,1.036075632
electricity_import,production_nuclear,1.113717012
export_minus_import,production_nuclear,0.897395206
price_all_sectors,production_nuclear,1.020818991
price_commercial,production_nuclear,1.024789686
price_industrial,production_nuclear,0.932273346
price_other,production_nuclear,0.883036665
price_residential,production_nuclear,1.036030279
price_transportation,production_nuclear,0.950908466
revenue_all_sectors,production_nuclear,1.581286535
revenue_commercial,production_nuclear,1.531422116
revenue_industrial,production_nuclear,1.541745891
revenue_other,production_nuclear,1.530678109
revenue_residential,production_nuclear,1.57909986
revenue_transportation,production_nuclear,1.316753235
revenue_all_sectors_per_capita,production_nuclear,0.971587067
revenue_commercial_per_capita,production_nuclear,0.953889361
revenue_industrial_per_capita,production_nuclear,0.854894411
revenue_other_per_capita,production_nuclear,1.135870633
revenue_residential_per_capita,production_nuclear,1.158473238
revenue_transportation_per_capita,production_nuclear,0.948531905
sales_all_sectors,production_nuclear,1.623342836
sales_commercial,production_nuclear,1.600721246
sales_industrial,production_nuclear,1.549350865
sales_other,production_nuclear,1.531144322
sales_residential,production_nuclear,1.594063778
sales_transportation,production_nuclear,1.403894089
sales_all_sectors_per_capita,production_nuclear,0.896065043
sales_commercial_per_capita,production_nuclear,0.899626994
sales_industrial_per_capita,production_nuclear,0.876545002
sales_other_per_capita,production_nuclear,1.069697019
sales_residential_per_capita,production_nuclear,1.065218487
sales_transportation_per_capita,production_nuclear,0.963335021
production_all_sources,production_other,1.364031827
electricity_export,production_other,1.049430696
electricity_import,production_other,1.141896056
export_minus_import,production_other,0.874746192
price_all_sectors,production_other,1.193635059
price_commercial,production_other,1.189876919
price_industrial,production_other,1.147199517
price_other,production_other,1.070529576
price_residential,production_other,1.176996489
price_transportation,production_other,1.016223775
revenue_all_sectors,production_other,1.418140847
revenue_commercial,production_other,1.404808014
revenue_industrial,production_other,1.19857852
revenue_other,production_other,1.430214466
revenue_residential,production_other,1.468713374
revenue_transportation,production_other,1.21832753
revenue_all_sectors_per_capita,production_other,1.028104171
revenue_commercial_per_capita,production_other,1.02481074
revenue_industrial_per_capita,production_other,0.906052212
revenue_other_per_capita,production_other,1.111756731
revenue_residential_per_capita,production_other,1.120058634
revenue_transportation_per_capita,production_other,0.98295362
sales_all_sectors,production_other,1.420434195
sales_commercial,production_other,1.453398127
sales_industrial,production_other,1.160002808
sales_other,production_other,1.37882861
sales_residential,production_other,1.498200057
sales_transportation,production_other,1.262490408
sales_all_sectors_per_capita,production_other,0.839652026
sales_commercial_per_capita,production_other,0.912291992
sales_industrial_per_capita,production_other,0.823008535
sales_other_per_capita,production_other,1.008147607
sales_residential_per_capita,production_other,0.979384413
sales_transportation_per_capita,production_other,0.98734554
electricity_export,production_all_sources,1.108083283
electricity_import,production_all_sources,1.079112288
export_minus_import,production_all_sources,0.98079864
price_all_sectors,production_all_sources,0.897063545
price_commercial,production_all_sources,0.908821795
price_industrial,production_all_sources,0.830158108
price_other,production_all_sources,0.765954115
price_residential,production_all_sources,0.913083498
price_transportation,production_all_sources,0.905560081
revenue_all_sectors,production_all_sources,1.858340696
revenue_commercial,production_all_sources,1.737054568
revenue_industrial,production_all_sources,1.871928445
revenue_other,production_all_sources,1.687199227
revenue_residential,production_all_sources,1.876961282
revenue_transportation,production_all_sources,1.141679766
revenue_all_sectors_per_capita,production_all_sources,0.963056455
revenue_commercial_per_capita,production_all_sources,0.868628671
revenue_industrial_per_capita,production_all_sources,0.965322848
revenue_other_per_capita,production_all_sources,1.114798343
revenue_residential_per_capita,production_all_sources,1.176066679
revenue_transportation_per_capita,production_all_sources,0.792722139
sales_all_sectors,production_all_sources,1.949946128
sales_commercial,production_all_sources,1.865890382
sales_industrial,production_all_sources,1.888572133
sales_other,production_all_sources,1.688429812
sales_residential,production_all_sources,1.925467532
sales_transportation,production_all_sources,1.19263404
sales_all_sectors_per_capita,production_all_sources,1.039454367
sales_commercial_per_capita,production_all_sources,0.887454732
sales_industrial_per_capita,production_all_sources,1.031649131
sales_other_per_capita,production_all_sources,1.081339674
sales_residential_per_capita,production_all_sources,1.215777394
sales_transportation_per_capita,production_all_sources,0.790360888
electricity_import,electricity_export,1.439715003
export_minus_import,electricity_export,1.144326341
price_all_sectors,electricity_export,0.948799168
price_commercial,electricity_export,0.961390444
price_industrial,electricity_export,0.904459719
price_other,electricity_export,0.884113616
price_residential,electricity_export,0.938897753
price_transportation,electricity_export,0.941168106
revenue_all_sectors,electricity_export,1.094985243
revenue_commercial,electricity_export,1.124478394
revenue_industrial,electricity_export,1.038401318
revenue_other,electricity_export,1.266678198
revenue_residential,electricity_export,1.075678236
revenue_transportation,electricity_export,1.151836676
revenue_all_sectors_per_capita,electricity_export,0.838448861
revenue_commercial_per_capita,electricity_export,0.938900599
revenue_industrial_per_capita,electricity_export,0.857093424
revenue_other_per_capita,electricity_export,1.126412156
revenue_residential_per_capita,electricity_export,0.844684646
revenue_transportation_per_capita,electricity_export,0.971622682
sales_all_sectors,electricity_export,1.104799089
sales_commercial,electricity_export,1.12720909
sales_industrial,electricity_export,1.066615133
sales_other,electricity_export,1.25017209
sales_residential,electricity_export,1.088915846
sales_transportation,electricity_export,1.140803047
sales_all_sectors_per_capita,electricity_export,0.903606637
sales_commercial_per_capita,electricity_export,0.950436938
sales_industrial_per_capita,electricity_export,0.916062224
sales_other_per_capita,electricity_export,1.127523887
sales_residential_per_capita,electricity_export,0.939152694
sales_transportation_per_capita,electricity_export,0.957060225
export_minus_import,electricity_import,0.174728466
price_all_sectors,electricity_import,1.25995773
price_commercial,electricity_import,1.266811069
price_industrial,electricity_import,1.122934547
price_other,electricity_import,1.101603214
price_residential,electricity_import,1.271134386
price_transportation,electricity_import,1.176129822
revenue_all_sectors,electricity_import,1.306534983
revenue_commercial,electricity_import,1.419048849
revenue_industrial,electricity_import,1.101173153
revenue_other,electricity_import,1.497900288
revenue_residential,electricity_import,1.238880792
revenue_transportation,electricity_import,1.707259833
revenue_all_sectors_per_capita,electricity_import,0.932815069
revenue_commercial_per_capita,electricity_import,1.05674075
revenue_industrial_per_capita,electricity_import,0.821057071
revenue_other_per_capita,electricity_import,1.192615091
revenue_residential_per_capita,electricity_import,0.908774847
revenue_transportation_per_capita,electricity_import,1.133292262
sales_all_sectors,electricity_import,1.156585808
sales_commercial,electricity_import,1.275639062
sales_industrial,electricity_import,1.007763664
sales_other,electricity_import,1.398823773
sales_residential,electricity_import,1.108230946
sales_transportation,electricity_import,1.677825608
sales_all_sectors_per_capita,electricity_import,0.692700369
sales_commercial_per_capita,electricity_import,0.867851186
sales_industrial_per_capita,electricity_import,0.782826224
sales_other_per_capita,electricity_import,1.062127391
sales_residential_per_capita,electricity_import,0.668224409
sales_transportation_per_capita,electricity_import,1.095065567
price_all_sectors,export_minus_import,0.681395094
price_commercial,export_minus_import,0.681761589
price_industrial,export_minus_import,0.804481479
price_other,export_minus_import,0.802681352
price_residential,export_minus_import,0.662855251
price_transportation,export_minus_import,0.775220372
revenue_all_sectors,export_minus_import,0.721997971
revenue_commercial,export_minus_import,0.616579782
revenue_industrial,export_minus_import,0.912677864
revenue_other,export_minus_import,0.564625673
revenue_residential,export_minus_import,0.784396552
revenue_transportation,export_minus_import,0.342621933
revenue_all_sectors_per_capita,export_minus_import,0.972440462
revenue_commercial_per_capita,export_minus_import,0.899066974
revenue_industrial_per_capita,export_minus_import,1.107294185
revenue_other_per_capita,export_minus_import,0.846379985
revenue_residential_per_capita,export_minus_import,1.002847947
revenue_transportation_per_capita,export_minus_import,0.839139452
sales_all_sectors,export_minus_import,0.893376504
sales_commercial,export_minus_import,0.776299706
sales_industrial,export_minus_import,1.033332978
sales_other,export_minus_import,0.674546696
sales_residential,export_minus_import,0.936664707
sales_transportation,export_minus_import,0.364856357
sales_all_sectors_per_capita,export_minus_import,1.27795908
sales_commercial_per_capita,export_minus_import,1.114431475
sales_industrial_per_capita,export_minus_import,1.186494083
sales_other_per_capita,export_minus_import,1.005705033
sales_residential_per_capita,export_minus_import,1.327276528
sales_transportation_per_capita,export_minus_import,0.8702512
price_commercial,price_all_sectors,1.987984307
price_industrial,price_all_sectors,1.954025238
price_other,price_all_sectors,1.697060986
price_residential,price_all_sectors,1.987373531
price_transportation,price_all_sectors,1.515891554
revenue_all_sectors,price_all_sectors,1.184927556
revenue_commercial,price_all_sectors,1.261878253
revenue_industrial,price_all_sectors,1.032288434
revenue_other,price_all_sectors,1.21016687
revenue_residential,price_all_sectors,1.153695587
revenue_transportation,price_all_sectors,1.503396138
revenue_all_sectors_per_capita,price_all_sectors,1.511422069
revenue_commercial_per_capita,price_all_sectors,1.476622228
revenue_industrial_per_capita,price_all_sectors,1.054343088
revenue_other_per_capita,price_all_sectors,0.941599138
revenue_residential_per_capita,price_all_sectors,1.416998464
revenue_transportation_per_capita,price_all_sectors,1.360204723
sales_all_sectors,price_all_sectors,0.972789726
sales_commercial,price_all_sectors,1.093107781
sales_industrial,price_all_sectors,0.804030508
sales_other,price_all_sectors,1.118399832
sales_residential,price_all_sectors,0.979469145
sales_transportation,price_all_sectors,1.50399373
sales_all_sectors_per_capita,price_all_sectors,0.462595333
sales_commercial_per_capita,price_all_sectors,0.892308117
sales_industrial_per_capita,price_all_sectors,0.523255055
sales_other_per_capita,price_all_sectors,0.716605458
sales_residential_per_capita,price_all_sectors,0.477205395
sales_transportation_per_capita,price_all_sectors,1.32229535
price_industrial,price_commercial,1.936221071
price_other,price_commercial,1.666301615
price_residential,price_commercial,1.978735551
price_transportation,price_commercial,1.537495132
revenue_all_sectors,price_commercial,1.181977284
revenue_commercial,price_commercial,1.257614333
revenue_industrial,price_commercial,1.059901174
revenue_other,price_commercial,1.25881107
revenue_residential,price_commercial,1.139267438
revenue_transportation,price_commercial,1.534278493
revenue_all_sectors_per_capita,price_commercial,1.536915769
revenue_commercial_per_capita,price_commercial,1.471766669
revenue_industrial_per_capita,price_commercial,1.136089151
revenue_other_per_capita,price_commercial,0.956529673
revenue_residential_per_capita,price_commercial,1.403047726
revenue_transportation_per_capita,price_commercial,1.373700127
sales_all_sectors,price_commercial,0.975476142
sales_commercial,price_commercial,1.081551488
sales_industrial,price_commercial,0.843829222
sales_other,price_commercial,1.162596925
sales_residential,price_commercial,0.968349727
sales_transportation,price_commercial,1.538561429
sales_all_sectors_per_capita,price_commercial,0.516450709
sales_commercial_per_capita,price_commercial,0.88282984
sales_industrial_per_capita,price_commercial,0.604801762
sales_other_per_capita,price_commercial,0.738450576
sales_residential_per_capita,price_commercial,0.488832125
sales_transportation_per_capita,price_commercial,1.334642473
price_other,price_industrial,1.670405236
price_residential,price_industrial,1.926603483
price_transportation,price_industrial,1.419740819
revenue_all_sectors,price_industrial,1.087179945
revenue_commercial,price_industrial,1.146419809
revenue_industrial,price_industrial,0.996959827
revenue_other,price_industrial,1.019653552
revenue_residential,price_industrial,1.060566145
revenue_transportation,price_industrial,1.231685628
revenue_all_sectors_per_capita,price_industrial,1.497176153
revenue_commercial_per_capita,price_industrial,1.440524673
revenue_industrial_per_capita,price_industrial,1.126040897
revenue_other_per_capita,price_industrial,0.799144963
revenue_residential_per_capita,price_industrial,1.371451299
revenue_transportation_per_capita,price_industrial,1.289610006
sales_all_sectors,price_industrial,0.89976363
sales_commercial,price_industrial,1.00E+00
sales_industrial,price_industrial,0.771262611
sales_other,price_industrial,0.953785486
sales_residential,price_industrial,0.91167581
sales_transportation,price_industrial,1.250310423
sales_all_sectors_per_capita,price_industrial,0.513145147
sales_commercial_per_capita,price_industrial,0.904039201
sales_industrial_per_capita,price_industrial,0.579953009
sales_other_per_capita,price_industrial,0.634742418
sales_residential_per_capita,price_industrial,0.503503604
sales_transportation_per_capita,price_industrial,1.279334911
price_residential,price_other,1.712746445
price_transportation,price_other,1
revenue_all_sectors,price_other,0.869399148
revenue_commercial,price_other,0.916743118
revenue_industrial,price_other,0.855455181
revenue_other,price_other,0.82120843
revenue_residential,price_other,0.850929614
revenue_transportation,price_other,1
revenue_all_sectors_per_capita,price_other,1.243114511
revenue_commercial_per_capita,price_other,1.19761407
revenue_industrial_per_capita,price_other,1.054431821
revenue_other_per_capita,price_other,0.666315426
revenue_residential_per_capita,price_other,1.178803774
revenue_transportation_per_capita,price_other,1
sales_all_sectors,price_other,0.77316484
sales_commercial,price_other,0.828918186
sales_industrial,price_other,0.760513951
sales_other,price_other,0.734104393
sales_residential,price_other,0.779805669
sales_transportation,price_other,1
sales_all_sectors_per_capita,price_other,0.547257603
sales_commercial_per_capita,price_other,0.811964639
sales_industrial_per_capita,price_other,0.736404422
sales_other_per_capita,price_other,0.45001234
sales_residential_per_capita,price_other,0.570409533
sales_transportation_per_capita,price_other,1
price_transportation,price_residential,1.510629185
revenue_all_sectors,price_residential,1.182647962
revenue_commercial,price_residential,1.249521569
revenue_industrial,price_residential,1.055014561
revenue_other,price_residential,1.225606581
revenue_residential,price_residential,1.151300375
revenue_transportation,price_residential,1.514646562
revenue_all_sectors_per_capita,price_residential,1.507399754
revenue_commercial_per_capita,price_residential,1.422688334
revenue_industrial_per_capita,price_residential,1.123455214
revenue_other_per_capita,price_residential,0.959868276
revenue_residential_per_capita,price_residential,1.431406823
revenue_transportation_per_capita,price_residential,1.276960249
sales_all_sectors,price_residential,0.975751156
sales_commercial,price_residential,1.083756322
sales_industrial,price_residential,0.837408005
sales_other,price_residential,1.133243831
sales_residential,price_residential,0.972734015
sales_transportation,price_residential,1.51140324
sales_all_sectors_per_capita,price_residential,0.484202294
sales_commercial_per_capita,price_residential,0.841598794
sales_industrial_per_capita,price_residential,0.593673839
sales_other_per_capita,price_residential,0.731309551
sales_residential_per_capita,price_residential,0.473151216
sales_transportation_per_capita,price_residential,1.234932478
revenue_all_sectors,price_transportation,1.075605116
revenue_commercial,price_transportation,1.125635963
revenue_industrial,price_transportation,0.949544456
revenue_other,price_transportation,1
revenue_residential,price_transportation,1.06233563
revenue_transportation,price_transportation,1.320284034
revenue_all_sectors_per_capita,price_transportation,1.508154195
revenue_commercial_per_capita,price_transportation,1.374563156
revenue_industrial_per_capita,price_transportation,1.060917343
revenue_other_per_capita,price_transportation,1
revenue_residential_per_capita,price_transportation,1.376041734
revenue_transportation_per_capita,price_transportation,1.302319764
sales_all_sectors,price_transportation,0.941111288
sales_commercial,price_transportation,0.988017496
sales_industrial,price_transportation,0.885888181
sales_other,price_transportation,1
sales_residential,price_transportation,0.940553797
sales_transportation,price_transportation,1.223999438
sales_all_sectors_per_capita,price_transportation,1.01588491
sales_commercial_per_capita,price_transportation,1.146430598
sales_industrial_per_capita,price_transportation,0.899121887
sales_other_per_capita,price_transportation,1
sales_residential_per_capita,price_transportation,0.917447567
sales_transportation_per_capita,price_transportation,1.212372602
revenue_commercial,revenue_all_sectors,1.969050267
revenue_industrial,revenue_all_sectors,1.85174877
revenue_other,revenue_all_sectors,1.804568903
revenue_residential,revenue_all_sectors,1.98283685
revenue_transportation,revenue_all_sectors,1.386080405
revenue_all_sectors_per_capita,revenue_all_sectors,1.040629112
revenue_commercial_per_capita,revenue_all_sectors,1.039863595
revenue_industrial_per_capita,revenue_all_sectors,0.837028759
revenue_other_per_capita,revenue_all_sectors,1.143467364
revenue_residential_per_capita,revenue_all_sectors,1.208359102
revenue_transportation_per_capita,revenue_all_sectors,0.930302388
sales_all_sectors,revenue_all_sectors,1.944145596
sales_commercial,revenue_all_sectors,1.979040702
sales_industrial,revenue_all_sectors,1.721308897
sales_other,revenue_all_sectors,1.763789064
sales_residential,revenue_all_sectors,1.918676475
sales_transportation,revenue_all_sectors,1.435037405
sales_all_sectors_per_capita,revenue_all_sectors,0.806383686
sales_commercial_per_capita,revenue_all_sectors,0.893856401
sales_industrial_per_capita,revenue_all_sectors,0.792367649
sales_other_per_capita,revenue_all_sectors,1.0540826
sales_residential_per_capita,revenue_all_sectors,0.976896102
sales_transportation_per_capita,revenue_all_sectors,0.916790451
revenue_industrial,revenue_commercial,1.737624218
revenue_other,revenue_commercial,1.782454083
revenue_residential,revenue_commercial,1.928249146
revenue_transportation,revenue_commercial,1.537175934
revenue_all_sectors_per_capita,revenue_commercial,1.026628016
revenue_commercial_per_capita,revenue_commercial,1.106485778
revenue_industrial_per_capita,revenue_commercial,0.759105002
revenue_other_per_capita,revenue_commercial,1.134833654
revenue_residential_per_capita,revenue_commercial,1.135208975
revenue_transportation_per_capita,revenue_commercial,1.025652272
sales_all_sectors,revenue_commercial,1.854355929
sales_commercial,revenue_commercial,1.950837481
sales_industrial,revenue_commercial,1.572635929
sales_other,revenue_commercial,1.7222343
sales_residential,revenue_commercial,1.822730776
sales_transportation,revenue_commercial,1.58450538
sales_all_sectors_per_capita,revenue_commercial,0.724954558
sales_commercial_per_capita,revenue_commercial,0.917836458
sales_industrial_per_capita,revenue_commercial,0.711937926
sales_other_per_capita,revenue_commercial,1.029835705
sales_residential_per_capita,revenue_commercial,0.8539472
sales_transportation_per_capita,revenue_commercial,1.006751226
revenue_other,revenue_industrial,1.635972777
revenue_residential,revenue_industrial,1.813368163
revenue_transportation,revenue_industrial,1.050665056
revenue_all_sectors_per_capita,revenue_industrial,1.052661808
revenue_commercial_per_capita,revenue_industrial,0.91304418
revenue_industrial_per_capita,revenue_industrial,1.123565376
revenue_other_per_capita,revenue_industrial,1.0341042
revenue_residential_per_capita,revenue_industrial,1.164417158
revenue_transportation_per_capita,revenue_industrial,0.795057227
sales_all_sectors,revenue_industrial,1.888577211
sales_commercial,revenue_industrial,1.803824942
sales_industrial,revenue_industrial,1.929274138
sales_other,revenue_industrial,1.61877938
sales_residential,revenue_industrial,1.805972649
sales_transportation,revenue_industrial,1.11785397
sales_all_sectors_per_capita,revenue_industrial,0.988000312
sales_commercial_per_capita,revenue_industrial,0.837700556
